state,action,q_value
0_3_True_0.46_1_0.10_2,Go_to_low_level,-0.22000000000000003
0_2_True_0.68_1_0.62_1,Previous,0.024144100000000047
0_2_True_0.67_3_0.23_1,Go_to_high_level,0.025101142843318533
0_3_True_0.38_3_0.33_2,Go_to_high_level,-0.032400000000000005
0_3_True_0.38_3_0.25_2,Previous,-0.6732
0_3_True_0.42_3_0.20_2,Next,0.1956000000000001
0_2_True_0.32_2_0.37_1,Go_to_low_level,-0.54312941876
0_2_True_0.56_3_0.47_1,Stay,-0.2
0_3_True_0.35_1_0.37_2,Go_to_low_level,-0.33
0_2_True_0.52_3_0.58_1,Go_to_high_level,0.15000000000000002
0_2_True_0.67_2_0.48_1,Go_to_high_level,0.1
0_3_True_0.70_2_0.08_2,Next,0.0
0_3_True_0.58_1_0.20_2,Go_to_low_level,-0.4
0_3_True_0.55_3_0.25_2,Go_to_low_level,0.15000000000000002
0_2_True_0.80_3_0.47_3,Go_to_high_level,0.0
0_2_True_0.67_2_0.42_4,Previous,0.010000000000000009
0_3_True_0.68_2_0.38_5,Go_to_high_level,0.04999999999999993
0_2_True_0.73_1_0.70_4,Stay,-0.38
0_2_True_0.75_1_0.17_1,Stay,-0.419131876
2_2_True_0.30_1_0.47_3,Next,0.27999999999999997
2_2_True_0.58_3_0.75_3,Previous,-0.4
2_2_True_0.38_2_0.48_3,Previous,-0.4
2_2_True_0.33_3_0.85_3,Next,0.13
2_2_True_0.46_2_0.53_3,Previous,-0.4
2_2_True_0.44_2_0.23_3,Stay,-0.39
2_2_True_0.45_3_0.67_3,Next,0.0
2_2_True_0.39_2_0.28_3,Go_to_high_level,0.017104723920000002
0_2_True_0.64_3_0.65_4,Go_to_high_level,0.0
0_2_True_0.63_3_0.18_3,Go_to_low_level,-0.30574571000000006
0_3_True_0.52_2_0.10_2,Go_to_high_level,0.26
0_2_True_0.78_1_0.30_1,Go_to_high_level,0.1
0_3_True_0.59_3_0.20_2,Go_to_high_level,0.0
0_3_True_0.43_3_0.12_2,Previous,-0.26000000000000006
0_3_True_0.57_3_0.35_2,Previous,-0.44500000000000006
0_3_True_0.63_1_0.18_2,Previous,-0.4
0_3_True_0.60_3_0.15_2,Go_to_high_level,0.05125795110000001
0_3_True_0.64_2_0.28_2,Stay,-0.17069246599
0_2_True_0.79_1_0.40_4,Go_to_low_level,-0.4
0_2_True_0.76_3_0.15_3,Next,1.0
0_2_True_0.59_1_0.60_4,Go_to_low_level,-0.1799999999999999
0_2_True_0.81_1_0.40_1,Next,0.0
0_3_True_0.62_3_0.57_5,Previous,-0.25
0_2_True_0.62_3_0.48_1,Go_to_high_level,0.1
0_3_True_0.27_1_0.47_2,Previous,-0.19000000000000006
0_3_True_0.48_2_0.20_2,Stay,-0.4
0_3_True_0.32_2_0.13_2,Go_to_high_level,0.16999999999999998
0_2_True_0.81_1_0.48_3,Stay,-0.419131876
0_2_True_0.36_3_0.47_1,Stay,-0.18000000000000005
0_2_True_0.58_3_0.45_1,Stay,-0.44137861751452906
0_2_True_0.50_1_0.28_1,Go_to_low_level,-0.4
1_3_True_0.79_3_0.22_14,Go_to_high_level,0.0287559
1_2_True_0.80_2_0.35_3,Next,0.0
1_3_True_0.68_2_0.33_17,Go_to_low_level,-0.44000000000000006
1_2_True_0.74_3_0.47_4,Stay,-0.2
1_4_True_0.68_3_1.00_16,Stay,-0.4
1_1_False_nan_0_0.17_6,Stay,0.0
1_3_True_0.59_2_0.15_17,Go_to_high_level,0.3400000000000001
1_2_True_0.93_2_0.72_15,Go_to_low_level,-0.4
1_3_True_0.68_3_0.45_5,Stay,0.039999999999999925
1_2_True_0.72_1_0.72_13,Go_to_low_level,0.040000000000000036
0_3_True_0.70_1_0.18_8,Next,0.0
0_3_True_0.64_2_0.22_2,Next,0.06999999999999995
0_2_True_0.71_1_0.43_9,Next,0.0
0_4_True_0.60_3_0.43_11,Previous,-0.31000000000000005
0_2_True_0.99_1_0.32_1,Go_to_low_level,0.009000000000000001
0_3_True_0.88_2_0.25_10,Go_to_low_level,-0.5
0_2_True_0.86_3_0.57_7,Previous,0.0
0_2_True_0.64_2_0.43_1,Go_to_high_level,0.0
0_3_True_0.64_1_0.13_2,Go_to_high_level,0.0
0_3_True_0.58_3_0.17_2,Next,0.0
0_3_True_0.46_3_0.32_2,Previous,-0.2900000000000001
0_2_True_0.65_1_0.82_1,Next,1.0
0_3_True_0.42_1_0.20_2,Previous,-0.4
0_3_True_0.42_3_0.37_2,Go_to_low_level,-0.4
0_1_False_nan_0_0.28_23,Previous,-0.7989160000000001
0_1_False_nan_0_0.42_23,Stay,-0.85432
0_1_False_nan_0_0.48_6,Previous,-0.758010559
0_2_True_0.76_1_0.42_3,Go_to_high_level,0.04199931
0_2_True_0.58_3_0.37_1,Go_to_high_level,0.1
0_3_True_0.49_3_0.13_2,Next,0.17000000000000004
0_2_True_0.66_1_0.37_1,Next,0.9640000000000001
0_3_True_0.50_2_0.27_2,Next,0.030300000000000046
1_3_True_0.44_1_0.33_2,Go_to_high_level,0.010000000000000009
1_3_True_0.45_3_0.25_2,Go_to_high_level,0.0
1_3_True_0.33_1_0.63_2,Go_to_low_level,-0.27999999999999997
1_3_True_0.45_3_0.30_2,Next,0.13999999999999996
1_3_True_0.38_3_0.68_2,Previous,-0.22999999999999998
1_3_True_0.55_2_0.40_2,Next,0.0
1_3_True_0.37_1_0.70_2,Go_to_low_level,-0.22999999999999998
1_3_True_0.54_2_0.62_2,Go_to_high_level,0.0
1_3_True_0.49_1_0.65_2,Stay,-0.6000000000000001
1_3_True_0.44_3_0.22_2,Stay,-0.38
1_3_True_0.46_1_0.42_2,Go_to_high_level,0.18
1_2_True_0.64_2_0.45_1,Go_to_low_level,0.0
1_3_True_0.39_2_0.32_2,Go_to_high_level,0.0
1_3_True_0.36_3_0.33_2,Go_to_low_level,-0.25999999999999995
1_3_True_0.50_2_0.65_2,Go_to_low_level,-0.4
1_3_True_0.28_1_0.38_2,Go_to_low_level,-0.17000000000000004
1_3_True_0.51_2_0.42_2,Go_to_high_level,0.0
1_3_True_0.39_2_0.23_2,Stay,-0.4
1_1_False_nan_0_0.60_0,Go_to_low_level,0.0
1_3_True_0.38_2_0.37_2,Previous,-0.4
1_3_True_0.32_2_0.20_2,Go_to_high_level,0.0
1_3_True_0.32_1_0.47_2,Previous,-0.32
2_2_True_0.35_3_0.30_7,Next,0.24
2_2_True_0.59_3_0.68_3,Stay,-0.2
2_2_True_0.41_3_0.42_7,Stay,-0.6000000000000001
2_2_True_0.40_3_0.83_7,Next,0.09999999999999998
2_2_True_0.50_3_0.48_7,Previous,-0.4
2_1_False_nan_0_0.60_6,Previous,-0.4
2_2_True_0.63_2_0.70_3,Go_to_high_level,0.0
2_2_True_0.49_2_0.33_7,Previous,-0.4
2_2_True_0.45_2_0.85_7,Go_to_high_level,0.0
0_2_True_0.45_3_0.38_1,Previous,-0.3
0_2_True_0.55_2_0.83_1,Previous,-0.2
0_2_True_0.52_2_0.78_1,Go_to_low_level,-0.4
0_2_True_0.50_1_0.32_1,Next,0.0
0_2_True_0.43_2_0.48_1,Stay,-0.2
0_2_True_0.46_2_0.18_1,Go_to_high_level,0.0
0_2_True_0.45_2_0.43_1,Next,0.11000000000000006
0_2_True_0.56_1_0.32_3,Stay,-0.6000000000000001
0_2_True_0.41_1_0.23_3,Next,0.2700000000000001
0_2_True_0.68_3_0.60_1,Go_to_high_level,0.0
0_2_True_0.54_3_0.58_3,Stay,-0.6000000000000001
0_2_True_0.54_2_0.22_3,Go_to_high_level,0.0
1_3_True_0.54_2_0.45_2,Previous,-0.030000000000000072
1_2_True_0.71_2_0.27_1,Go_to_low_level,0.0
1_3_True_0.50_2_0.43_2,Next,0.13
1_3_True_0.63_2_0.48_2,Previous,-0.4
1_3_True_0.40_2_0.25_2,Previous,-0.4252
1_3_True_0.52_1_0.25_2,Next,0.0
1_3_True_0.38_2_0.48_2,Go_to_low_level,-0.25999999999999995
1_3_True_0.52_2_0.27_2,Previous,-0.454
1_3_True_0.55_1_0.30_2,Next,0.019999999999999907
1_3_True_0.57_3_0.20_2,Go_to_high_level,0.0
1_3_True_0.53_1_0.50_2,Next,0.020000000000000018
1_3_True_0.55_3_0.33_2,Go_to_low_level,-0.4
2_2_True_0.18_3_0.67_1,Stay,-0.317935879
2_2_True_0.15_2_0.50_1,Stay,-0.28499599999999997
2_2_True_0.25_2_0.95_1,Previous,-0.25
2_2_True_0.40_2_1.00_1,Next,0.11728999999999999
0_2_True_0.80_1_0.60_4,Previous,-0.4
0_3_True_0.68_2_0.40_2,Next,0.12
0_2_True_0.80_1_0.40_24,Next,0.0
0_1_False_nan_0_0.55_23,Stay,-0.4
0_3_True_0.69_1_0.47_8,Stay,-0.3829
0_2_True_0.82_2_0.62_3,Go_to_low_level,-0.09100000000000001
0_3_True_0.60_2_0.38_2,Go_to_high_level,0.04217031000000001
0_2_True_0.82_1_0.78_7,Previous,-0.4
0_2_True_0.58_1_0.23_7,Go_to_high_level,-0.036000000000000004
2_2_True_0.35_2_1.00_3,Previous,-0.49149000000000004
2_2_True_0.33_1_0.47_3,Next,-0.020610000000000003
2_2_True_0.33_2_1.00_3,Go_to_low_level,-0.23000000000000004
2_2_True_0.50_2_0.78_3,Go_to_low_level,-0.4
2_2_True_0.49_3_1.00_3,Next,0.0
2_2_True_0.28_3_0.85_3,Previous,-0.39460000000000006
1_2_True_0.80_3_0.40_4,Next,0.0
1_3_True_0.51_1_0.32_5,Previous,-0.29000000000000004
1_3_True_0.62_1_0.27_5,Go_to_low_level,0.11999999999999998
1_2_True_0.84_3_0.30_13,Previous,-0.4
1_3_True_0.52_3_0.52_5,Go_to_low_level,-0.3400000000000001
1_3_True_0.58_3_0.55_5,Go_to_high_level,0.009000000000000001
1_1_False_nan_0_0.33_12,Go_to_high_level,0.1
1_3_True_0.55_3_0.32_5,Next,0.0
1_3_True_0.54_3_0.52_14,Next,0.25
1_2_True_0.79_2_0.45_4,Go_to_high_level,0.0
1_2_True_0.77_2_0.18_1,Go_to_high_level,0.1
1_3_True_0.48_1_0.58_5,Stay,-0.05
1_2_True_0.83_3_0.35_3,Stay,-0.2
1_3_True_0.47_3_0.45_5,Next,0.15000000000000002
2_2_True_0.45_3_0.38_3,Next,0.019999999999999962
2_2_True_0.47_3_0.57_3,Go_to_high_level,0.0105228
2_2_True_0.41_3_1.00_3,Go_to_high_level,0.0
2_2_True_0.35_3_0.80_3,Go_to_low_level,-0.47561000000000003
2_2_True_0.38_2_0.83_3,Go_to_high_level,0.21999999999999997
0_2_True_0.82_3_0.40_4,Go_to_low_level,-0.2899999999999999
0_2_True_0.93_1_0.13_3,Previous,-0.4
0_3_True_0.76_3_0.33_14,Next,1.05
0_2_True_0.81_1_0.45_15,Previous,-0.3600000000000001
0_2_True_0.85_3_0.53_4,Go_to_high_level,0.06000000000000005
0_2_True_0.91_1_0.40_1,Stay,-0.2
0_2_True_0.84_1_0.33_13,Next,0.0
0_3_True_0.78_3_0.43_5,Go_to_high_level,0.1
0_4_True_0.61_2_0.83_16,Next,0.0
2_2_True_0.55_3_0.90_1,Stay,-0.3400000000000001
2_2_True_0.61_3_0.78_1,Previous,0.0
2_2_True_0.44_2_0.83_4,Go_to_low_level,-0.38
2_2_True_0.46_1_0.87_1,Next,0.0
2_2_True_0.43_2_0.43_3,Go_to_high_level,0.2
2_2_True_0.63_3_0.75_3,Stay,-0.369049
2_2_True_0.62_1_1.00_4,Go_to_low_level,-0.4
2_2_True_0.40_3_0.63_1,Next,0.03999999999999998
2_2_True_0.44_3_0.85_4,Go_to_high_level,0.06
2_2_True_0.50_3_0.50_3,Next,0.15000000000000002
2_2_True_0.65_1_0.73_1,Next,0.0
2_2_True_0.55_3_0.72_1,Next,0.019999999999999907
2_2_True_0.57_3_0.77_1,Stay,-0.2
2_2_True_0.56_1_1.00_4,Stay,-0.6000000000000001
0_3_True_0.64_3_0.40_5,Go_to_high_level,-0.0071911476
0_2_True_0.65_3_0.43_3,Go_to_high_level,0.0
0_2_True_0.65_1_0.70_4,Previous,-0.25999999999999995
0_2_True_0.56_1_0.67_3,Go_to_low_level,0.05999999999999994
0_3_True_0.62_2_0.93_5,Next,0.010000000000000009
0_2_True_0.63_3_0.47_13,Previous,-0.33000000000000007
0_2_True_0.70_1_0.25_3,Go_to_high_level,0.024390000000000005
0_2_True_0.62_1_0.58_4,Next,0.0
0_1_False_nan_0_0.50_6,Next,0.0
0_3_True_0.51_3_0.85_5,Go_to_low_level,-0.43804270030200804
0_2_True_0.52_2_0.52_3,Next,0.030000000000000027
1_3_True_0.37_3_0.53_5,Stay,-0.6000000000000001
1_3_True_0.34_2_1.00_5,Go_to_high_level,0.06
1_3_True_0.40_3_0.73_5,Previous,0.009999999999999966
1_2_True_0.61_1_0.92_4,Go_to_high_level,0.0
1_2_True_0.47_2_0.47_3,Go_to_high_level,0.15000000000000005
1_3_True_0.52_1_0.50_5,Stay,-0.4
1_2_True_0.60_2_0.45_3,Go_to_low_level,0.0
1_3_True_0.58_1_0.35_5,Previous,-0.4
1_3_True_0.47_1_0.40_5,Previous,-0.4019440000000001
0_2_True_0.60_2_0.92_7,Next,0.030000000000000027
0_2_True_0.63_2_0.28_3,Go_to_low_level,-0.1
0_1_False_nan_0_0.43_6,Previous,-0.378049
2_2_True_0.36_2_0.37_1,Go_to_high_level,0.030000000000000027
2_2_True_0.39_2_0.52_1,Go_to_high_level,0.0
2_2_True_0.38_3_0.97_1,Next,0.0
2_1_False_nan_0_0.70_0,Go_to_low_level,0.0
2_2_True_0.45_3_0.32_1,Go_to_low_level,-0.31
2_2_True_0.54_2_0.83_1,Previous,-0.4
2_2_True_0.53_2_0.32_1,Go_to_low_level,-0.38
2_2_True_0.55_1_0.30_1,Next,0.0
2_2_True_0.43_1_0.62_1,Go_to_low_level,-0.4
2_2_True_0.30_3_0.47_1,Next,0.10999999999999999
2_2_True_0.41_1_0.62_1,Go_to_high_level,0.16999999999999998
2_2_True_0.28_1_0.78_1,Stay,-0.6000000000000001
2_2_True_0.25_2_0.42_1,Next,0.0
0_2_True_0.63_3_0.58_4,Go_to_high_level,0.0
0_2_True_0.57_3_0.45_3,Go_to_low_level,-0.5
0_2_True_0.82_1_0.37_4,Go_to_low_level,-0.4
0_2_True_0.56_3_0.23_3,Next,0.0
0_3_True_0.52_3_0.50_5,Next,0.17999999999999994
0_2_True_0.52_2_0.58_3,Previous,-0.42099191950000003
0_2_True_0.69_1_0.28_4,Stay,-0.6000000000000001
0_2_True_0.31_3_0.78_3,Stay,-0.18
0_2_True_0.53_2_0.93_3,Previous,-0.4
0_1_False_nan_0_0.68_0,Next,0.0
0_2_True_0.32_1_0.37_3,Go_to_high_level,0.23000000000000004
0_2_True_0.55_3_0.35_3,Previous,-0.31000000000000005
0_2_True_0.51_1_0.37_3,Stay,-0.6000000000000001
0_2_True_0.35_1_0.32_3,Go_to_high_level,0.12
0_2_True_0.47_2_0.32_3,Next,0.010000000000000009
0_2_True_0.48_2_0.22_3,Go_to_high_level,0.0
0_2_True_0.74_3_0.37_1,Go_to_high_level,0.1
0_3_True_0.48_2_0.18_2,Go_to_high_level,0.0
0_3_True_0.40_2_0.25_2,Previous,-0.4
0_3_True_0.40_3_0.18_2,Go_to_high_level,0.15000000000000002
0_2_True_0.46_2_0.68_3,Stay,-0.35000000000000003
0_2_True_0.51_3_0.20_3,Stay,-0.22517113900000002
0_2_True_0.58_2_0.20_3,Go_to_low_level,-0.38
0_2_True_0.60_2_0.68_3,Go_to_high_level,0.0
0_2_True_0.50_3_0.93_7,Stay,-0.4
0_2_True_0.77_1_0.57_3,Go_to_high_level,0.040000000000000036
0_2_True_0.81_1_0.47_4,Previous,-0.3487420489
0_3_True_0.59_1_0.42_5,Previous,-0.4
0_1_False_nan_0_0.32_18,Go_to_high_level,0.1
0_2_True_0.51_1_0.73_24,Previous,-0.2
0_1_False_nan_0_0.17_23,Go_to_high_level,0.1
0_2_True_0.69_3_0.57_3,Go_to_low_level,-0.082981
0_2_True_0.77_1_0.50_24,Previous,-0.4
0_2_True_0.72_2_0.67_19,Next,0.15734597490000002
0_2_True_0.65_1_0.62_3,Stay,-0.39956260000000005
2_2_True_0.35_3_0.75_1,Stay,-0.20244099999999998
2_2_True_0.35_2_1.00_1,Next,0.050000000000000044
2_2_True_0.40_3_0.80_1,Next,-0.027900000000000008
2_2_True_0.47_2_0.58_1,Go_to_high_level,0.0
0_2_True_0.93_3_0.45_3,Previous,-0.4
0_2_True_0.85_3_0.48_1,Stay,-0.2
0_3_True_0.62_1_0.10_2,Go_to_low_level,-0.4352384302718072
0_2_True_0.37_2_0.70_1,Go_to_high_level,0.20999999999999996
0_2_True_0.58_1_0.50_1,Go_to_high_level,0.15734597490000002
2_2_True_0.14_1_0.45_1,Next,0.0
2_2_True_0.13_2_1.00_1,Next,0.06
0_3_True_0.66_2_0.70_5,Go_to_low_level,-0.48
0_2_True_0.68_2_0.32_4,Stay,-0.2500000000000001
2_2_True_0.36_3_0.68_1,Next,0.06
2_2_True_0.42_1_0.72_1,Previous,-0.29
2_2_True_0.53_2_0.77_1,Stay,-0.638997
2_2_True_0.47_1_0.43_1,Stay,-0.6000000000000001
2_2_True_0.41_2_1.00_1,Go_to_low_level,-0.5
2_2_True_0.39_2_0.50_3,Previous,-0.4
2_2_True_0.34_2_0.48_3,Go_to_low_level,-0.4631441
2_2_True_0.52_1_0.82_3,Stay,-0.6000000000000001
2_2_True_0.44_1_1.00_3,Next,0.0
2_2_True_0.30_1_0.82_3,Next,0.0
2_2_True_0.29_2_0.35_3,Go_to_low_level,-0.35
2_2_True_0.34_1_0.52_3,Next,0.13999999999999996
2_2_True_0.48_3_0.62_3,Go_to_low_level,-0.8816
2_2_True_0.31_1_0.47_3,Stay,-0.38
2_2_True_0.33_1_0.97_3,Go_to_high_level,0.07
2_2_True_0.40_3_0.68_3,Next,0.0
2_2_True_0.37_3_0.98_3,Go_to_low_level,-0.31
2_2_True_0.46_3_0.43_3,Next,0.0
2_2_True_0.44_3_0.63_4,Stay,-0.34
2_2_True_0.50_1_1.00_4,Previous,-0.029999999999999985
2_2_True_0.67_1_0.85_3,Go_to_high_level,0.0
2_2_True_0.53_2_0.92_4,Previous,0.0
2_3_True_0.29_2_1.00_5,Stay,-0.18
2_2_True_0.51_3_0.85_3,Next,0.0
2_3_True_0.31_1_0.82_5,Previous,-0.23000000000000004
2_2_True_0.48_2_0.97_3,Next,0.0
2_1_False_nan_0_0.45_0,Next,1.0
2_2_True_0.53_3_0.38_3,Go_to_low_level,0.0
2_2_True_0.45_1_0.38_4,Stay,-0.6000000000000001
2_2_True_0.43_2_0.52_4,Stay,0.1300000000000001
2_3_True_0.56_1_0.73_5,Go_to_high_level,0.0
2_2_True_0.50_2_1.00_4,Go_to_low_level,-0.23999999999999996
2_2_True_0.66_2_0.93_3,Go_to_low_level,-0.4
2_2_True_0.52_2_0.92_3,Next,1.0
2_2_True_0.50_2_0.37_4,Next,0.06000000000000005
2_2_True_0.56_2_0.63_3,Stay,-0.6000000000000001
2_2_True_0.42_2_0.88_3,Previous,0.19
2_2_True_0.61_2_0.82_4,Stay,-0.6000000000000001
2_2_True_0.44_3_0.40_4,Go_to_low_level,0.0
0_2_True_0.84_3_0.43_9,Stay,-0.39
0_2_True_0.85_1_0.70_7,Stay,-0.319
0_2_True_0.79_3_0.22_3,Stay,-0.2
0_3_True_0.70_3_0.50_8,Go_to_low_level,-0.5172186884000001
0_3_True_0.58_1_0.17_8,Next,0.0
0_3_True_0.50_2_0.30_10,Next,0.0
1_2_True_0.69_3_0.65_4,Go_to_low_level,-0.5
1_3_True_0.61_3_1.00_5,Go_to_low_level,-0.4
1_3_True_0.46_3_0.47_5,Next,0.19
1_2_True_0.65_1_0.67_3,Previous,0.0252
1_2_True_0.65_1_0.95_4,Stay,-0.2
1_3_True_0.59_3_1.00_5,Go_to_low_level,-0.4
1_3_True_0.47_2_0.55_5,Next,0.0
1_3_True_0.40_2_0.50_5,Stay,-0.27
2_2_True_0.37_3_0.38_3,Stay,-0.25999999999999995
2_2_True_0.51_1_0.87_3,Next,0.0
2_2_True_0.40_1_0.35_3,Previous,-0.4
2_2_True_0.38_1_0.68_3,Previous,-0.3919
2_2_True_0.58_2_0.40_3,Previous,-0.4
2_2_True_0.39_2_0.77_3,Next,0.15000000000000002
2_2_True_0.54_2_0.30_3,Previous,-0.4
2_2_True_0.41_1_0.83_3,Previous,-0.4
2_2_True_0.44_1_0.43_3,Next,0.12999999999999995
2_2_True_0.35_2_0.73_3,Stay,-0.4571
2_2_True_0.57_3_0.88_3,Go_to_high_level,0.0
2_2_True_0.53_3_0.63_3,Previous,-0.4
2_2_True_0.49_1_0.93_3,Go_to_high_level,0.10999999999999999
0_2_True_0.28_1_0.90_1,Go_to_low_level,-0.5372407557630762
0_2_True_0.25_1_0.57_1,Next,0.21999999999999997
0_2_True_0.47_2_0.32_1,Go_to_low_level,-0.4
0_2_True_0.22_1_0.50_1,Previous,-0.24
0_2_True_0.38_3_1.00_1,Next,0.02999999999999997
0_3_True_0.64_1_0.25_2,Next,0.0
0_2_True_0.52_3_0.43_1,Previous,-0.38
0_2_True_0.54_2_0.40_1,Next,0.029999999999999916
0_2_True_0.57_1_0.15_3,Go_to_high_level,0.2300000000000001
0_2_True_0.80_2_0.53_1,Next,1.0
0_3_True_0.55_2_0.08_2,Go_to_high_level,0.010000000000000009
0_3_True_0.56_1_0.37_2,Previous,-0.4
0_3_True_0.54_1_0.10_2,Stay,-0.3600000000000001
0_3_True_0.58_1_0.18_2,Previous,-0.4
0_3_True_0.58_2_0.13_2,Go_to_high_level,0.10000000000000009
0_3_True_0.68_1_0.17_2,Previous,-0.353046721
0_2_True_0.55_1_0.80_4,Previous,-0.010000000000000054
0_2_True_0.74_3_0.33_3,Go_to_low_level,0.0
0_3_True_0.59_2_0.42_5,Previous,-0.4
0_3_True_0.40_1_0.22_2,Stay,0.06
0_3_True_0.46_1_0.40_5,Go_to_high_level,0.19
0_2_True_0.65_1_0.68_4,Go_to_low_level,-0.4
0_2_True_0.61_3_0.45_1,Next,0.06000000000000005
0_3_True_0.67_1_0.45_5,Go_to_high_level,0.0
0_3_True_0.44_1_0.37_2,Go_to_low_level,-0.26000000000000006
2_2_True_0.54_3_0.93_1,Go_to_low_level,-0.4
2_2_True_0.46_3_1.00_1,Stay,-0.9215294800000001
2_2_True_0.45_1_0.78_1,Stay,-0.6000000000000001
2_2_True_0.41_3_0.42_1,Stay,-1.00156
2_2_True_0.40_2_0.68_1,Go_to_low_level,-0.45015600000000006
2_2_True_0.30_1_0.73_1,Go_to_high_level,0.010000000000000009
2_2_True_0.31_3_1.00_1,Previous,-0.30000000000000004
2_2_True_0.41_1_1.00_1,Go_to_high_level,0.07053
2_2_True_0.45_1_1.00_1,Stay,-0.645
0_3_True_0.50_1_0.17_2,Previous,-0.27999999999999997
0_3_True_0.62_1_0.13_2,Go_to_high_level,0.0
0_2_True_0.62_1_0.28_1,Previous,0.0
0_3_True_0.44_2_0.28_2,Go_to_low_level,-0.4
0_3_True_0.41_1_0.42_2,Stay,-0.31000000000000005
0_2_True_0.60_1_0.57_3,Go_to_low_level,-0.4
2_2_True_0.51_2_0.60_3,Previous,-0.4
2_2_True_0.37_1_0.58_1,Next,-0.022149000000000005
2_2_True_0.48_2_1.00_3,Stay,-0.36
2_2_True_0.52_1_0.67_3,Stay,-0.4
2_2_True_0.48_3_1.00_4,Next,0.04217031000000001
2_2_True_0.61_2_0.63_1,Next,0.0
2_2_True_0.35_3_1.00_3,Go_to_high_level,0.020300000000000037
2_2_True_0.56_1_0.42_3,Stay,-0.6000000000000001
2_2_True_0.54_2_0.90_3,Go_to_low_level,0.0
2_2_True_0.44_3_0.52_4,Go_to_high_level,0.02999999999999997
2_2_True_0.47_2_1.00_3,Next,0.14
2_2_True_0.61_3_0.40_3,Next,0.0
2_2_True_0.33_2_0.40_3,Go_to_low_level,0.06
2_2_True_0.39_1_1.00_4,Go_to_low_level,-0.39460000000000006
0_2_True_0.75_2_0.47_3,Go_to_high_level,0.1
0_2_True_0.89_1_0.38_3,Go_to_high_level,0.0
0_2_True_0.39_2_0.65_1,Next,0.0
0_2_True_0.36_3_0.48_1,Go_to_low_level,-0.37
0_2_True_0.39_1_0.77_1,Previous,-0.22000000000000008
0_2_True_0.57_1_0.65_1,Stay,-0.6000000000000001
0_2_True_0.61_1_0.47_1,Previous,-0.2335166801867685
0_3_True_0.51_3_0.35_2,Previous,-0.20000000000000007
0_3_True_0.71_2_0.20_2,Next,0.10999999999999999
0_2_True_0.82_2_0.22_4,Go_to_low_level,-0.4
0_2_True_0.60_1_0.63_4,Go_to_low_level,0.0
0_3_True_0.42_3_0.32_5,Next,0.19
0_3_True_0.61_2_0.70_5,Previous,-0.4
0_2_True_0.53_3_0.27_3,Go_to_high_level,0.0
0_2_True_0.51_3_0.22_3,Go_to_low_level,-0.16000000000000003
0_2_True_0.75_1_0.60_3,Previous,0.0
0_3_True_0.50_2_1.00_5,Go_to_low_level,-0.29000000000000004
0_2_True_0.71_1_0.83_4,Go_to_high_level,0.1
2_2_True_0.39_1_0.53_1,Stay,-0.25999999999999995
2_2_True_0.53_2_0.33_1,Previous,-0.1829
2_2_True_0.49_3_0.77_1,Next,0.0
2_2_True_0.37_1_0.82_1,Go_to_high_level,0.14
2_2_True_0.51_2_0.68_1,Previous,-0.31000000000000005
2_2_True_0.60_3_0.88_1,Previous,-0.4
0_2_True_0.54_3_0.50_3,Go_to_low_level,-0.32000000000000006
0_2_True_0.62_2_0.25_1,Stay,-0.41394713760400004
0_3_True_0.40_3_0.95_5,Stay,-0.07000000000000002
0_2_True_0.73_2_0.30_3,Stay,-0.2
0_3_True_0.63_3_0.30_5,Next,0.0
0_2_True_0.51_3_0.27_4,Go_to_low_level,-0.13999999999999999
0_2_True_0.77_3_0.53_4,Previous,-0.4
0_3_True_0.63_3_0.25_2,Go_to_low_level,0.0
2_2_True_0.47_3_0.63_1,Go_to_high_level,0.0
2_2_True_0.26_3_0.60_1,Go_to_low_level,-0.41
2_2_True_0.38_3_0.77_1,Go_to_low_level,-0.4
2_2_True_0.28_1_1.00_1,Stay,-0.660527608
2_2_True_0.39_2_0.58_1,Stay,-0.6000000000000001
2_2_True_0.37_1_0.88_1,Previous,-0.4
2_2_True_0.35_1_0.67_1,Stay,-0.6000000000000001
2_2_True_0.26_2_0.68_1,Go_to_low_level,-0.33
2_2_True_0.33_1_0.78_1,Previous,-0.3325000000000001
2_2_True_0.42_3_0.33_1,Go_to_low_level,-0.4
2_2_True_0.29_3_0.68_1,Next,0.11600000000000002
2_2_True_0.46_1_0.37_1,Stay,-0.6000000000000001
2_2_True_0.44_1_0.40_1,Go_to_low_level,-0.4
2_2_True_0.41_3_0.68_1,Previous,-0.31
2_2_True_0.50_1_0.78_1,Stay,-0.6000000000000001
2_2_True_0.29_2_0.30_1,Go_to_high_level,0.24000000000000005
0_3_True_0.71_2_0.22_2,Go_to_high_level,0.09000000000000008
0_2_True_0.80_2_0.48_1,Previous,-0.4
0_2_True_0.57_3_0.37_1,Next,0.0
0_2_True_0.52_1_0.27_1,Go_to_high_level,0.0
2_2_True_0.55_1_0.33_3,Go_to_low_level,-0.4
2_2_True_0.31_2_0.35_1,Previous,-0.27
2_2_True_0.44_2_0.75_1,Go_to_low_level,0.0
2_2_True_0.37_2_0.50_3,Go_to_high_level,0.020000000000000018
2_2_True_0.39_1_0.22_1,Stay,-0.19000000000000006
2_2_True_0.60_1_0.85_1,Stay,-0.6000000000000001
2_2_True_0.31_1_0.58_1,Next,0.0007473707999999999
2_2_True_0.60_3_0.62_1,Previous,0.0
